MLBAMID,Age,ERA,RS_per_9,K_per_9,BB_per_9,H_per_9,HR_per_9,AVG,WHIP,BABIP,LOB_pct,GB_pct,LD_pct,FB_pct,GB_to_FB,HR_to_FB,IFH_pct,FIP,SIERA,Stuff_plus,Location_plus,Pitching_plus
596112,28,3.130434783,5.869565217,10.17391304,3.52173913,8.217391304,0.97826087,0.237288136,1.304347826,0.308333333,0.7636,0.382113821,0.235772357,0.382113821,1,0.106382978,0.106382978,3.626552047,3.694616836,118.1236601,98.8896732,103.268366
596001,28,6.75,3.75,7.5,3,12.75,3,0.333333333,1.75,0.351351351,0.7792,0.414634146,0.219512195,0.365853658,1.133333333,0.266666666,0.058823529,6.836696974,4.395853185,93.95512195,98.86292683,98.11268293
605280,28,3.6,3.728571429,10.02857143,3.728571429,6.814285714,0.642857143,0.204633205,1.171428571,0.272727273,0.6835,0.687150837,0.134078212,0.178770949,3.84375,0.15625,0.073170731,3.284316022,3.133990091,125.5114369,99.85800203,101.4953826
605194,29,3.521735261,4.108691138,8.804338152,4.402169076,8.217382275,0.586955877,0.233333333,1.402172372,0.295454545,0.782,0.284090909,0.170454545,0.545454545,0.520833333,0.041666666,0.08,3.724377525,4.694582766,104.6536044,98.68114603,100.4715342
607231,28,2.655732889,2.213110741,8.409820814,4.426221481,6.639332222,0.442622148,0.197368421,1.229505967,0.25,0.7422,0.438596491,0.245614035,0.315789473,1.388888888,0.055555555,0.08,3.711012933,4.451304658,92.28738128,93.10672298,91.86115026
607219,27,6.119992588,1.79999782,6.119992588,3.959995204,11.15998648,1.79999782,0.29245283,1.679997965,0.30952381,0.6389,0.393258426,0.17977528,0.426966292,0.921052631,0.131578947,0.028571428,5.850027062,5.207392637,92.22885792,99.01735386,95.26612856
607229,27,3.712495309,3.037496162,5.73749275,2.362497015,8.099989765,0.674999147,0.235294118,1.162498531,0.265060241,0.6623,0.493975903,0.228915662,0.277108433,1.782608695,0.086956521,0.097560975,3.882529407,4.366958231,93.1217284,102.5602469,99.57234568
607188,27,5.949142349,4.576263346,10.06777936,4.118637011,10.98303203,1.830505338,0.285714286,1.677963227,0.344827586,0.7042,0.416666666,0.15,0.433333333,0.961538461,0.153846153,0.08,5.102230387,4.09555393,83.37742718,92.13495146,91.64004854
607457,31,5.538461538,1.384615385,12.46153846,5.538461538,8.307692308,2.769230769,0.24,1.538461538,0.285714286,0.8537,0.29032258,0.193548387,0.516129032,0.5625,0.25,0.111111111,6.708491846,3.942250749,102.8067164,98.85932836,101.0402985
608648,30,3.176472208,2.598931807,8.807491123,4.04278281,6.930484818,0.577540401,0.214285714,1.219251959,0.27672956,0.732,0.459627329,0.204968944,0.335403726,1.37037037,0.074074074,0.094594594,3.490886086,4.129486549,104.2227634,100.1304175,101.4627237
608717,30,3.63025373,5.218489737,9.7563069,3.743699159,7.941180034,1.021008862,0.231023102,1.29831991,0.293269231,0.7659,0.413953488,0.209302325,0.376744186,1.098765432,0.111111111,0.06741573,3.762467548,3.857996122,99.6010925,101.0211216,101.4942462
608678,29,1.303449133,4.282761437,8.565522875,4.096554418,6.331038647,0.372414038,0.192090395,1.158621452,0.248062016,0.8118,0.492063492,0.15079365,0.357142857,1.377777777,0.044444444,0.112903225,3.232099314,4.231730127,104.250996,96.15577689,98.08207171
608638,30,2.515526371,7.546579113,8.888193177,3.354035161,6.372666806,0.83850879,0.2,1.080744663,0.25,0.8421,0.445255474,0.182481751,0.372262773,1.196078431,0.098039215,0.032786885,3.859470869,3.879494503,106.6618111,95.95116208,99.80847553
613534,30,4.101263347,3.588605429,12.98733393,5.981009048,4.784807239,0.170885973,0.153846154,1.19620181,0.257142857,0.6893,0.336538461,0.221153846,0.442307692,0.760869565,0.02173913,0.057142857,3.89154886,3.880494516,109.2579605,82.31207076,96.58761707
621219,29,6.406768684,5.03388968,6.864395018,4.576263346,10.98303203,1.372879004,0.3,1.728810597,0.338709677,0.6402,0.53125,0.171875,0.296875,1.789473684,0.157894736,0.029411764,5.610704092,4.851105308,82.06022099,97.42403315,91.47651934
623149,31,3.061853984,4.314430614,14.47421883,3.340204347,5.845357606,1.391751811,0.175,1.020617995,0.253968254,0.8077,0.261194029,0.208955223,0.529850746,0.492957746,0.14084507,0.142857142,3.077246854,2.477953916,132.6277929,103.6524069,114.5702997
608379,29,8.307708458,2.596158893,9.865403794,2.596158893,11.94233091,3.63462245,0.315068493,1.615387756,0.340425532,0.6593,0.396226415,0.264150943,0.339622641,1.166666666,0.388888888,0,7.093114857,3.571364866,100.4337037,100.8244444,100.682963
607391,31,4.60976178,4.280493082,6.914642671,2.30488089,8.560986164,0.987806096,0.252427184,1.207318562,0.291139241,0.6818,0.365853658,0.182926829,0.451219512,0.81081081,0.081081081,0.066666666,4.048080171,4.338189695,97.94213075,100.377724,98.7346247
622092,29,5.117647059,3,7.235294118,4.941176471,7.588235294,1.235294118,0.236263736,1.392156863,0.268656716,0.6373,0.525179856,0.115107913,0.35971223,1.46,0.14,0.05479452,4.99355972,4.931795322,93.13379152,93.99954181,98.24959908
606303,27,3.375,3,6.75,2.625,7.875,0.9375,0.230769231,1.166666667,0.262411348,0.72,0.448275862,0.151724137,0.4,1.120689655,0.086206896,0.153846153,3.961696974,4.366209143,102.006052,102.238124,102.123053
605525,28,4.328240935,4.740454357,8.038161736,4.534347646,9.068695292,0.824426845,0.255813953,1.511449215,0.310077519,0.6954,0.451127819,0.218045112,0.330827067,1.363636363,0.09090909,0.083333333,4.086060135,4.618386181,105.5715146,98.51717718,101.7530575
608032,28,4.378376121,2.335133931,8.756752243,3.064863285,10.36215682,1.167566966,0.287449393,1.491891123,0.351955307,0.7488,0.437158469,0.207650273,0.355191256,1.23076923,0.123076923,0.0375,4.029489324,3.949065378,101.9821891,98.81024876,98.83293532
614179,26,3.046153846,3.323076923,8.723076923,3.461538462,7.061538462,1.107692308,0.207317073,1.169230769,0.245714286,0.7716,0.417582417,0.203296703,0.379120879,1.101449275,0.115942028,0.078947368,3.985414923,4.041901383,118.1418919,102.3739382,105.0162162
592858,28,4.304347826,3.130434783,11.34782609,5.47826087,6.652173913,0.391304348,0.2,1.347826087,0.290909091,0.6536,0.345454545,0.272727272,0.381818181,0.904761904,0.047619047,0.052631578,3.170030308,4.066126377,106.28075,95.662,95.93725
592831,29,11.67570758,4.378390341,8.027048958,3.648658617,16.78382964,2.18919517,0.389830508,2.270276473,0.444444444,0.5042,0.416666666,0.1875,0.395833333,1.052631578,0.157894736,0.05,5.764631991,4.610668455,59.97419355,105.7693548,95.45887097
592346,29,5.522714584,4.295444677,4.909079631,3.068174769,11.04542917,0.613634954,0.305084746,1.568178215,0.34,0.6019,0.36,0.32,0.32,1.125,0.0625,0,3.988210246,5.197911375,91.37625,105.0125,101.2395833
594311,28,3.436369952,1.963639973,6.381829912,2.454549966,7.363649898,0.981819986,0.214285714,1.090911096,0.236363636,0.6604,0.45614035,0.245614035,0.298245614,1.529411764,0.117647058,0.115384615,4.642760287,4.354054678,108.7542662,98.178157,99.65972696
596027,29,2.585109163,4.308515272,11.48937406,7.180858786,4.308515272,0.574468703,0.141509434,1.276597118,0.203125,0.8407,0.5,0.227272727,0.272727272,1.833333333,0.111111111,0.06060606,4.606202065,4.648505159,106.7412078,80.85062167,88.19396092
621249,26,4.334860261,3.467888209,8.050454771,3.344035059,9.536692575,1.114678353,0.266435986,1.431191959,0.31627907,0.7128,0.434977578,0.255605381,0.30941704,1.405797101,0.130434782,0.06185567,4.2709472,4.201804871,90.15187075,98.93596939,95.24846939
600921,28,3.532707132,4.79438825,7.570086711,3.785043355,7.570086711,1.009344895,0.223880597,1.261681118,0.26,0.7432,0.442307692,0.201923076,0.35576923,1.243243243,0.108108108,0.086956521,4.627972934,4.512754892,104.1912141,97.98482428,95.3701278
605309,28,5.062484007,5.906231342,10.96871535,2.531242004,9.28122068,2.531242004,0.244444444,1.312495854,0.275862069,0.6122,0.4375,0.15625,0.40625,1.076923076,0.23076923,0.071428571,5.232523792,3.273648033,105.4722772,104.9881188,108.4267327
621242,27,3.446806762,2.441488123,12.78190841,3.303189814,6.175528782,0.430850845,0.191111111,1.053190955,0.30075188,0.678,0.34090909,0.227272727,0.431818181,0.789473684,0.052631578,0.133333333,2.483860443,2.839528728,120.4561562,97.85485485,105.1387387
641941,30,4.831581373,4.263160035,9.805268079,2.557896021,7.957898731,2.273685352,0.230452675,1.168421639,0.253164557,0.7649,0.224137931,0.166666666,0.609195402,0.367924528,0.150943396,0.025641025,5.222662917,3.926656172,114.2724044,102.1222222,106.6839709
571656,30,6.367930257,5.858495837,9.424536781,5.349061416,10.18868841,2.292454893,0.275862069,1.726416648,0.313131313,0.7678,0.37037037,0.222222222,0.407407407,0.909090909,0.204545454,0.15,6.594561691,4.67340438,97.06583679,97.09958506,96.20041494
547179,29,5.586206897,4.965517241,6.517241379,4.344827586,8.068965517,0.620689655,0.236363636,1.379310345,0.275862069,0.6021,0.448275862,0.24137931,0.310344827,1.444444444,0.074074074,0.025641025,4.170030308,4.976504985,103.65,100.7708333,102.403125
592865,29,4.628573951,3.085715967,6.942860926,6.171431935,9.257147902,0.771428992,0.266666667,1.714286648,0.314285714,0.7282,0.444444444,0.222222222,0.333333333,1.333333333,0.083333333,0.0625,5.312888618,5.568066078,92.456621,90.92100457,95.63744292
641771,28,6.750017059,10.12502559,11.475029,4.725011941,11.475029,2.700006824,0.320754717,1.800004549,0.40625,0.7216,0.314285714,0.285714285,0.4,0.785714285,0.285714285,0.09090909,6.320038269,3.860054489,107.3233607,90.7397541,93.46803279
606149,29,3.024897606,3.248964096,10.64315824,2.240664893,5.713695478,0.672199468,0.179577465,0.883817819,0.245901639,0.7143,0.329729729,0.2,0.47027027,0.701149425,0.068965517,0.049180327,2.746793606,3.00666633,119.4214923,101.3253852,106.0659367
605130,28,2.421525824,2.300449532,11.0179425,3.390136153,7.385653762,0.484305165,0.221014493,1.197309991,0.314917127,0.8314,0.389189189,0.232432432,0.378378378,1.028571428,0.057142857,0.069444444,2.631913458,3.334304742,112.3254098,97.74,102.2453279
605441,28,4.280493082,6.914642671,7.573180068,5.268299178,5.926836575,0.987806096,0.1875,1.243903973,0.214285714,0.7233,0.424657534,0.123287671,0.452054794,0.939393939,0.09090909,0.032258064,4.889544623,5.100816489,110.6365416,93.20048679,95.32665903
640448,29,3.545454545,3.545454545,9.272727273,4.636363636,8.727272727,1.227272727,0.248062016,1.484848485,0.303867403,0.6979,0.475675675,0.172972972,0.351351351,1.353846153,0.138461538,0.113636363,4.518515156,4.304417801,99.31960298,103.4923077,102.0041356
608349,29,2.7,4.95,11.7,4.05,4.5,0.9,0.142857143,0.95,0.19047619,0.7407,0.465116279,0.232558139,0.302325581,1.538461538,0.153846153,0.05,3.220030308,3.249004039,117.6025397,100.8584127,107.2149206
621052,26,3.235024634,3.857144756,11.82028232,6.470049268,5.723505121,1.119816219,0.174904943,1.354839377,0.232704403,0.778,0.369696969,0.187878787,0.442424242,0.835616438,0.123287671,0.049180327,4.40044566,4.328134596,111.5764516,93.09387097,96.00145161
642152,29,3.176469053,3.29864094,8.185516406,4.153844146,7.085969426,0.610859433,0.213235294,1.248868175,0.265,0.7191,0.480198019,0.193069306,0.326732673,1.469696969,0.075757575,0.041237113,3.780889741,4.362106664,100.3572045,98.79232097,98.61656601
608723,29,5.530123659,4.554219484,9.271089664,4.554219484,9.271089664,1.626506959,0.267605634,1.536145461,0.321917808,0.7083,0.381578947,0.25,0.368421052,1.035714285,0.178571428,0.051724137,5.03147716,4.325988266,97.90702811,100.4361446,101.0496988
622075,27,7.552442516,6.041954013,8.874119956,5.475520824,8.874119956,1.699299566,0.255434783,1.594404531,0.296875,0.5638,0.426470588,0.213235294,0.360294117,1.183673469,0.183673469,0.068965517,5.72946916,4.775672089,91.07736721,89.8960739,92.01939954
641851,29,4.2,3,10.5,4.2,6.3,1.5,0.1875,1.166666667,0.222222222,0.7667,0.337662337,0.207792207,0.454545454,0.742857142,0.142857142,0.115384615,4.603363641,3.869629942,102.7676357,99.45697674,102.5360465
608652,30,3.04224919,3.04224919,9.126747569,4.943654933,7.985904123,1.140843446,0.233333333,1.436617673,0.285714286,0.8725,0.363636363,0.257575757,0.378787878,0.96,0.12,0.041666666,4.437634137,4.511324131,96.6405467,97.54464692,99.09453303
642073,29,4.199991455,8.999981689,7.199985352,2.399995117,7.199985352,1.799996338,0.210526316,1.066664497,0.214285714,0.7246,0.431818181,0.136363636,0.431818181,1,0.157894736,0.157894736,5.370025832,4.227842754,100.3691304,99.9373913,102.7673913
623454,27,1.35,5.85,4.05,1.8,7.2,0.45,0.216216216,1,0.234375,0.914,0.40625,0.15625,0.4375,0.928571428,0.035714285,0.076923076,3.520030308,5.107901515,88.59349315,103.5582192,102.6380137
623485,28,4.595749623,4.595749623,6.319155732,4.308515272,6.606390083,1.148937406,0.203539823,1.212767262,0.218390805,0.6977,0.522727272,0.159090909,0.318181818,1.642857142,0.142857142,0.04347826,5.053011056,4.921897147,84.83804489,100.1259305,93.46342857
642083,28,6.967741935,3.193548387,7.258064516,4.35483871,12.48387097,1.741935484,0.323308271,1.870967742,0.362745098,0.6917,0.579439252,0.177570093,0.242990654,2.384615384,0.23076923,0.080645161,5.621643211,4.43913917,96.03499112,101.6012433,98.69591474
642121,31,2.700001355,4.1210547,10.37368942,3.268422693,6.821056055,0.710526672,0.205128205,1.121053194,0.275641026,0.7969,0.4125,0.1875,0.4,1.03125,0.078125,0.015151515,2.980556528,3.44990057,103.3223573,103.0739008,105.617493
641871,27,3.6,3.6,6.9,5.4,7.5,0.6,0.225225225,1.433333333,0.26744186,0.7109,0.318181818,0.204545454,0.477272727,0.666666666,0.047619047,0.107142857,4.503363641,5.5134189,112.8957661,99.19717742,104.2318548
643256,30,2.260467122,5.525586297,6.404656845,2.009304108,7.660471912,0.251163014,0.231939163,1.074419558,0.280952381,0.7389,0.537735849,0.174528301,0.287735849,1.868852459,0.032786885,0.043859649,3.072355803,3.918614239,118.8315097,102.8480519,106.9624689
594577,29,3.532712044,7.317760662,11.10280928,3.154207182,8.200938673,1.38785116,0.240740741,1.261682873,0.315789474,0.8376,0.36,0.205714285,0.434285714,0.828947368,0.144736842,0.015873015,3.884983936,3.294688944,102.6869528,101.3719313,101.0237768
608665,30,1.767857143,3.375,9.803571429,3.214285714,5.625,0.482142857,0.180412371,0.982142857,0.246153846,0.8163,0.54887218,0.218045112,0.233082706,2.354838709,0.096774193,0.04109589,3.187887451,3.295165931,111.2854191,98.68277842,100.2734788
642233,30,6.749987815,2.892851921,2.410709934,4.821419868,11.57140768,1.44642596,0.315789474,1.821425283,0.308823529,0.6707,0.585714285,0.171428571,0.242857142,2.411764705,0.176470588,0.048780487,6.812880875,5.910383945,76.68612903,87.12258065,83.48645161
643511,30,2.222222222,4.666666667,6.111111111,1.444444444,8.222222222,0.555555556,0.24025974,1.074074074,0.278225806,0.8118,0.576,0.164,0.26,2.215384615,0.076923076,0.104166666,3.281141419,3.658718277,122.2891423,96.27308394,107.7876825
643338,30,3.119520585,5.378483767,10.64939786,1.828684481,6.131471494,1.505975455,0.191275168,0.884461775,0.232432432,0.7721,0.272727272,0.196969696,0.53030303,0.514285714,0.133333333,0.055555555,3.588356823,2.946855988,130.0762414,105.8406417,114.2984721
621295,30,4.816213733,2.481079802,8.902698113,2.04324219,8.756752243,1.897296319,0.254237288,1.199999381,0.290123457,0.692,0.456647398,0.242774566,0.300578034,1.519230769,0.25,0.025316455,4.710570054,3.391475071,91.44690355,103.513401,97.78700508
570488,29,5.85,4.275,7.875,4.275,7.875,0.9,0.231788079,1.35,0.276785714,0.5776,0.578947368,0.166666666,0.254385964,2.275862068,0.137931034,0.075757575,4.670030308,4.292347612,86.39515419,89.43362702,91.70455213
612434,26,3.556099414,3.6878068,9.878053927,5.531710199,6.190247128,0.9219517,0.190283401,1.302439703,0.242424242,0.7629,0.520467836,0.157894736,0.321637426,1.618181818,0.127272727,0.078651685,4.413933395,4.388443914,99.9159129,93.31859296,98.99480737
641729,26,5.955886529,5.955886529,11.31618441,6.948534284,6.750004733,1.191177306,0.203592814,1.522059891,0.269230769,0.6414,0.339449541,0.128440366,0.532110091,0.637931034,0.103448275,0.162162162,5.221502335,4.735531237,104.936836,93.81004619,98.19642032
642207,26,2.5,7.666666667,14.5,4.666666667,6,0.833333333,0.183673469,1.185185185,0.298076923,0.8305,0.453703703,0.175925925,0.37037037,1.225,0.125,0.081632653,2.818178456,2.900288026,117.6979508,98.71014344,106.7641393
641793,25,2.37362513,3.708789265,9.197797378,3.115382983,6.230765966,1.038460994,0.190909091,1.038460994,0.231788079,0.8152,0.464516129,0.154838709,0.380645161,1.220338983,0.118644067,0.069444444,3.76343659,3.687212678,101.146875,103.3561458,102.455
592644,29,6.180726442,1.95180835,7.156630618,4.228918092,9.921692447,2.439760438,0.278538813,1.57229006,0.2875,0.7391,0.298850574,0.183908045,0.517241379,0.577777777,0.166666666,0.019230769,6.676056418,5.148179799,94.09606061,94.79242424,93.76464646
593833,29,6.328120285,5.273433571,9.281243085,3.164060143,9.492180428,2.320310771,0.263157895,1.406248952,0.293103448,0.5967,0.330708661,0.22047244,0.448818897,0.736842105,0.192982456,0.071428571,5.795028352,4.002491438,103.0206851,99.0483531,100.7250329
592773,29,3.424392028,3.029269871,10.93171301,4.873173271,6.058539742,1.053659086,0.185483871,1.214634779,0.242038217,0.7292,0.337423312,0.196319018,0.466257668,0.72368421,0.105263157,0.054545454,4.106616162,3.968245378,117.0741602,97.16382429,101.7461671
592233,29,7.328582012,0.771429685,6.557152327,4.628578113,12.72858981,1.157144528,0.326732673,1.928574214,0.37037037,0.6027,0.452380952,0.166666666,0.38095238,1.1875,0.09375,0.052631578,5.441462159,5.212225566,78.26309227,93.34763092,86.08553616
605507,27,3.176480033,7.147080073,8.73532009,4.764720049,9.529440098,0,0.266666667,1.588240016,0.352941176,0.7368,0.40625,0.125,0.46875,0.866666666,0,0.23076923,3.081794751,4.645636557,94.0795,99.6025,94.0095
594965,29,5,1.333333333,7,5.666666667,7.666666667,1,0.223300971,1.481481481,0.253164557,0.6959,0.407407407,0.160493827,0.432098765,0.942857142,0.085714285,0.03030303,5.281141419,5.463772102,91.93011811,96.75531496,92.30019685
605447,28,2.142857143,3.571428571,12.14285714,3.571428571,5.857142857,1,0.18061674,1.047619048,0.251851852,0.8741,0.468085106,0.134751773,0.39716312,1.178571428,0.125,0.09090909,3.154157292,3.02348588,135.2993204,98.38553398,107.5680583
595928,28,3.401575059,4.251968823,8.929134529,2.338582853,8.716536088,1.275590647,0.245508982,1.228346549,0.294117647,0.7623,0.411290322,0.233870967,0.354838709,1.159090909,0.136363636,0.039215686,3.878691778,3.64163047,110.0611908,102.9286013,106.1201967
605276,27,7.105263158,3.315789474,8.526315789,5.210526316,12.31578947,3.315789474,0.320987654,1.947368421,0.339285714,0.7353,0.225806451,0.241935483,0.532258064,0.424242424,0.212121212,0.142857142,7.801609255,5.228406244,88.1056213,95.02455621,94.8556213
622088,27,2.138611842,5.346529605,11.22771217,3.475244243,4.544550164,0.801979441,0.151785714,0.891088268,0.208955224,0.8681,0.471428571,0.214285714,0.314285714,1.5,0.136363636,0.06060606,3.259139135,3.098258543,132.2060721,99.50056926,109.5639469
